Cruise:METAVAR:TEXT:21	Station	Type	yyyy-mm-ddThh:mm:ss.sss	Longitude [degrees East]	Latitude [degrees North]	Bot. Depth [m]	Depth [m]	Temperature [°C]	Salinity [psu]	Conductivity [mS/cm]	OxcyGd [%]	Oxygen [ml/l]	RedOx [V]	Sound [m/s]	Sigma [kg/m3]	DiscSecciDepth [m]	Color	Dredge Conc [mg/l]	SST [°C]	Potential Temperature ~$q~# [°C]:DOUBLE	In situ Density Anomaly [kg/m~^3]:DOUBLE
							42.744	3.51	7.36	12.98	999999	999999	999999	999999	999999	999999	999999	999999	999999	3.5095	6.12465
							44.07	3.15	7.44	13.14	999999	999999	999999	999999	999999	999999	999999	999999	999999	3.1496	6.20066
							44.415	3.11	7.46	13.16	999999	999999	999999	999999	999999	999999	999999	999999	999999	3.1096	6.21881
							45.813	3.01	7.5	13.24	999999	999999	999999	999999	999999	999999	999999	999999	999999	3.0097	6.2588
							46.042	2.98	7.52	13.27	999999	999999	999999	999999	999999	999999	999999	999999	999999	2.9797	6.2762
Verny03	2148	C	2010-07-25T00:00			48	0.5	21.84	6.372	11.193	999999	999999	999999	999999	999999	999999	999999	999999	999999	21.8399	2.6873
							2.305	21.86	6.37	11.189	999999	999999	999999	999999	999999	999999	999999	999999	999999	21.8596	2.6893
							2.481	21.86	6.37	11.187	999999	999999	999999	999999	999999	999999	999999	999999	999999	21.8596	2.6901
							4.443	21.85	6.37	11.186	999999	999999	999999	999999	999999	999999	999999	999999	999999	21.8493	2.70139
							5.064	21.82	6.37	11.186	999999	999999	999999	999999	999999	999999	999999	999999	999999	21.8191	2.7113
							5.239	21.81	6.37	11.185	999999	999999	999999	999999	999999	999999	999999	999999	999999	21.8091	2.71446
							5.731	21.78	6.37	11.186	999999	999999	999999	999999	999999	999999	999999	999999	999999	21.779	2.72377
							6.169	21.71	6.34	11.132	999999	999999	999999	999999	999999	999999	999999	999999	999999	21.709	2.71965
							8.412	20.8	6.53	11.429	999999	999999	999999	999999	999999	999999	999999	999999	999999	20.7986	3.08265
							8.766	20.62	6.59	11.526	999999	999999	999999	999999	999999	999999	999999	999999	999999	20.6186	3.17005
							9.103	20.14	6.71	11.725	999999	999999	999999	999999	999999	999999	999999	999999	999999	20.1386	3.36873
							9.625	19.01	6.9	12.028	999999	999999	999999	999999	999999	999999	999999	999999	999999	19.0086	3.75678
							9.804	18.66	6.95	12.096	999999	999999	999999	999999	999999	999999	999999	999999	999999	18.6586	3.86785
							10.335	17.45	7.02	12.21	999999	999999	999999	999999	999999	999999	999999	999999	999999	17.4486	4.16396
							12.688	15.39	6.71	11.706	999999	999999	999999	999999	999999	999999	999999	999999	999999	15.3885	4.31187
							13.883	14.06	6.87	11.961	999999	999999	999999	999999	999999	999999	999999	999999	999999	14.0585	4.65557
							14.25	13.71	6.84	11.923	999999	999999	999999	999999	999999	999999	999999	999999	999999	13.7085	4.68777
							14.585	12.96	6.85	11.933	999999	999999	999999	999999	999999	999999	999999	999999	999999	12.9586	4.80682
							15.91	12.04	6.98	12.151	999999	999999	999999	999999	999999	999999	999999	999999	999999	12.0386	5.03893
							16.317	11.81	6.96	12.12	999999	999999	999999	999999	999999	999999	999999	999999	999999	11.8086	5.05534
							16.664	11.05	7.07	12.306	999999	999999	999999	999999	999999	999999	999999	999999	999999	11.0486	5.23627
							18.314	10.56	7.09	12.349	999999	999999	999999	999999	999999	999999	999999	999999	999999	10.5586	5.31673
							18.842	10.25	7.14	12.425	999999	999999	999999	999999	999999	999999	999999	999999	999999	10.2486	5.39263
							18.976	10.21	7.14	12.428	999999	999999	999999	999999	999999	999999	999999	999999	999999	10.2086	5.39765
							19.329	10.15	7.14	12.435	999999	999999	999999	999999	999999	999999	999999	999999	999999	10.1486	5.40588
							19.825	10.07	7.14	12.435	999999	999999	999999	999999	999999	999999	999999	999999	999999	10.0685	5.4169
							19.989	10.04	7.14	12.436	999999	999999	999999	999999	999999	999999	999999	999999	999999	10.0385	5.4209
							22.389	9.96	7.15	12.443	999999	999999	999999	999999	999999	999999	999999	999999	999999	9.9584	5.44864
							22.776	9.87	7.15	12.459	999999	999999	999999	999999	999999	999999	999999	999999	999999	9.8684	5.46001
							23.336	9.77	7.15	12.461	999999	999999	999999	999999	999999	999999	999999	999999	999999	9.7684	5.47315
							23.488	9.73	7.08	12.341	999999	999999	999999	999999	999999	999999	999999	999999	999999	9.7284	5.4237
							23.817	9.62	7.05	12.294	999999	999999	999999	999999	999999	999999	999999	999999	999999	9.6184	5.41327
							25.945	9.39	6.91	12.064	999999	999999	999999	999999	999999	999999	999999	999999	999999	9.3883	5.33775
							26.273	8.48	7.03	12.283	999999	999999	999999	999999	999999	999999	999999	999999	999999	8.4785	5.51728
							27.327	7.7	7.07	12.368	999999	999999	999999	999999	999999	999999	999999	999999	999999	7.6986	5.61761
							27.963	6.91	7.02	12.297	999999	999999	999999	999999	999999	999999	999999	999999	999999	6.9088	5.63814
							29.195	5.86	7.01	12.315	999999	999999	999999	999999	999999	999999	999999	999999	999999	5.859	5.6982
							29.233	5.49	7.07	12.425	999999	999999	999999	999999	999999	999999	999999	999999	999999	5.4891	5.76379
							29.521	4.9	7.15	12.573	999999	999999	999999	999999	999999	999999	999999	999999	999999	4.8993	5.85338
							31.146	4.32	7.24	12.75	999999	999999	999999	999999	999999	999999	999999	999999	999999	4.3194	5.95242
							31.222	4.17	7.27	12.795	999999	999999	999999	999999	999999	999999	999999	999999	999999	4.1694	5.98092
							31.611	3.83	7.32	12.901	999999	999999	999999	999999	999999	999999	999999	999999	999999	3.8295	6.03121
							32.121	3.71	7.33	12.922	999999	999999	999999	999999	999999	999999	999999	999999	999999	3.7096	6.04435
							32.627	3.6	7.34	12.937	999999	999999	999999	999999	999999	999999	999999	999999	999999	3.5996	6.05707
							34.374	3.57	7.34	12.939	999999	999999	999999	999999	999999	999999	999999	999999	999999	3.5696	6.06629
							35.017	3.5	7.34	12.944	999999	999999	999999	999999	999999	999999	999999	999999	999999	3.4996	6.0708
							35.83	3.38	7.34	12.955	999999	999999	999999	999999	999999	999999	999999	999999	999999	3.3796	6.07694
							36.216	3.33	7.34	12.961	999999	999999	999999	999999	999999	999999	999999	999999	999999	3.3296	6.07967
							37.353	3.2	7.35	12.976	999999	999999	999999	999999	999999	999999	999999	999999	999999	3.1997	6.09521
							38.03	3.06	7.37	13.016	999999	999999	999999	999999	999999	999999	999999	999999	999999	3.0597	6.1163
							38.621	2.94	7.38	13.046	999999	999999	999999	999999	999999	999999	999999	999999	999999	2.9398	6.12853
							38.784	2.9	7.38	13.048	999999	999999	999999	999999	999999	999999	999999	999999	999999	2.8998	6.12974
							39.088	2.81	7.39	13.058	999999	999999	999999	999999	999999	999999	999999	999999	999999	2.8098	6.14002
							41.398	2.67	7.41	13.103	999999	999999	999999	999999	999999	999999	999999	999999	999999	2.6698	6.16845
							41.746	2.62	7.42	13.117	999999	999999	999999	999999	999999	999999	999999	999999	999999	2.6199	6.17844
							42.215	2.51	7.43	13.149	999999	999999	999999	999999	999999	999999	999999	999999	999999	2.5099	6.18927
							42.787	2.4	7.46	13.196	999999	999999	999999	999999	999999	999999	999999	999999	999999	2.4	6.21639
							43.372	2.31	7.49	13.249	999999	999999	999999	999999	999999	999999	999999	999999	999999	2.31	6.24338
							43.58	2.29	7.5	13.272	999999	999999	999999	999999	999999	999999	999999	999999	999999	2.29	6.25241
							45.702	2.25	7.64	13.503	999999	999999	999999	999999	999999	999999	999999	999999	999999	2.25	6.37466
							46.841	2.23	7.68	13.58	999999	999999	999999	999999	999999	999999	999999	999999	999999	2.23	6.41224
							47.092	2.23	7.72	13.634	999999	999999	999999	999999	999999	999999	999999	999999	999999	2.23	6.4454
Verny03	2149	C	2010-07-25T00:00			50	0.5	21.86	6.388	11.221	999999	999999	999999	999999	999999	999999	999999	999999	999999	21.8599	2.69462
							4.357	21.79	6.39	11.218	999999	999999	999999	999999	999999	999999	999999	999999	999999	21.7893	2.7302
							4.698	21.77	6.39	11.216	999999	999999	999999	999999	999999	999999	999999	999999	999999	21.7692	2.73646
							4.92	21.76	6.39	11.214	999999	999999	999999	999999	999999	999999	999999	999999	999999	21.7592	2.73982
							5.369	21.72	6.39	11.215	999999	999999	999999	999999	999999	999999	999999	999999	999999	21.7191	2.75127
							5.503	21.7	6.39	11.213	999999	999999	999999	999999	999999	999999	999999	999999	999999	21.6991	2.75658
							5.949	21.57	6.4	11.24	999999	999999	999999	999999	999999	999999	999999	999999	999999	21.569	2.79657
							6.513	21.41	6.49	11.371	999999	999999	999999	999999	999999	999999	999999	999999	999999	21.4089	2.90412
							8.702	21.19	6.59	11.536	999999	999999	999999	999999	999999	999999	999999	999999	999999	21.1886	3.04022
							9.022	20.36	6.73	11.761	999999	999999	999999	999999	999999	999999	999999	999999	999999	20.3586	3.33484
							9.615	19.61	6.85	11.951	999999	999999	999999	999999	999999	999999	999999	999999	999999	19.6085	3.59194
							10.308	18.43	7.01	12.195	999999	999999	999999	999999	999999	999999	999999	999999	999999	18.4285	3.96253
							10.452	18.11	7.04	12.243	999999	999999	999999	999999	999999	999999	999999	999999	999999	18.1085	4.0503
							10.947	17.02	7.09	12.325	999999	999999	999999	999999	999999	999999	999999	999999	999999	17.0186	4.3018
							11.367	15.52	6.7	11.682	999999	999999	999999	999999	999999	999999	999999	999999	999999	15.5186	4.27596
							13.507	14.6	6.96	12.114	999999	999999	999999	999999	999999	999999	999999	999999	999999	14.5985	4.6374
							13.788	14.35	6.98	12.137	999999	999999	999999	999999	999999	999999	999999	999999	999999	14.3485	4.69397
							14.296	13.83	6.98	12.151	999999	999999	999999	999999	999999	999999	999999	999999	999999	13.8285	4.77716
							15.566	13.07	6.96	12.112	999999	999999	999999	999999	999999	999999	999999	999999	999999	13.0685	4.88026
							15.955	12.85	6.94	12.083	999999	999999	999999	999999	999999	999999	999999	999999	999999	12.8485	4.89802
							16.381	12.18	6.98	12.155	999999	999999	999999	999999	999999	999999	999999	999999	999999	12.1785	5.02264
							16.935	11.61	7	12.181	999999	999999	999999	999999	999999	999999	999999	999999	999999	11.6085	5.11462
							17.433	11.15	7.03	12.234	999999	999999	999999	999999	999999	999999	999999	999999	999999	11.1486	5.19698
							17.641	11.02	7	12.192	999999	999999	999999	999999	999999	999999	999999	999999	999999	11.0186	5.19037
							19.886	10.7	7.01	12.211	999999	999999	999999	999999	999999	999999	999999	999999	999999	10.6984	5.24626
							20.727	10.23	7.1	12.361	999999	999999	999999	999999	999999	999999	999999	999999	999999	10.2285	5.3728
							21.038	10.08	7.08	12.339	999999	999999	999999	999999	999999	999999	999999	999999	999999	10.0785	5.37508
							22.278	9.67	7.13	12.422	999999	999999	999999	999999	999999	999999	999999	999999	999999	9.6684	5.46291
							22.715	9.34	7.17	12.496	999999	999999	999999	999999	999999	999999	999999	999999	999999	9.3385	5.52928
							23.284	9.19	7.19	12.533	999999	999999	999999	999999	999999	999999	999999	999999	999999	9.1885	5.56219
							23.467	9.16	7.19	12.536	999999	999999	999999	999999	999999	999999	999999	999999	999999	9.1585	5.56597
							23.804	9.11	7.19	12.535	999999	999999	999999	999999	999999	999999	999999	999999	999999	9.1085	5.57238
							26.308	8.93	6.81	11.92	999999	999999	999999	999999	999999	999999	999999	999999	999999	8.9284	5.30569
							26.629	7.95	6.92	12.119	999999	999999	999999	999999	999999	999999	999999	999999	999999	7.9486	5.47747
							27.019	6.7	7.02	12.308	999999	999999	999999	999999	999999	999999	999999	999999	999999	6.6989	5.64716
							28.663	5.79	7.1	12.467	999999	999999	999999	999999	999999	999999	999999	999999	999999	5.789	5.77
							29.249	5.07	7.19	12.644	999999	999999	999999	999999	999999	999999	999999	999999	999999	5.0692	5.87686
							29.415	4.9	7.21	12.681	999999	999999	999999	999999	999999	999999	999999	999999	999999	4.8993	5.90022
							30.555	4.64	7.24	12.728	999999	999999	999999	999999	999999	999999	999999	999999	999999	4.6393	5.93907
							31.25	4.27	7.25	12.765	999999	999999	999999	999999	999999	999999	999999	999999	999999	4.2694	5.96234
							31.417	4.16	7.26	12.791	999999	999999	999999	999999	999999	999999	999999	999999	999999	4.1594	5.97425
							31.95	3.98	7.29	12.85	999999	999999	999999	999999	999999	999999	999999	999999	999999	3.9795	6.00544
							32.458	3.89	7.31	12.879	999999	999999	999999	999999	999999	999999	999999	999999	999999	3.8895	6.02603
							34.706	3.81	7.31	12.889	999999	999999	999999	999999	999999	999999	999999	999999	999999	3.8095	6.03901
							35.017	3.78	7.32	12.896	999999	999999	999999	999999	999999	999999	999999	999999	999999	3.7795	6.04915
							35.787	3.72	7.33	12.913	999999	999999	999999	999999	999999	999999	999999	999999	999999	3.7195	6.06222
							36.79	3.64	7.33	12.927	999999	999999	999999	999999	999999	999999	999999	999999	999999	3.6395	6.06887
							37.257	3.61	7.33	12.931	999999	999999	999999	999999	999999	999999	999999	999999	999999	3.6095	6.07179
							38.057	3.52	7.34	12.945	999999	999999	999999	999999	999999	999999	999999	999999	999999	3.5195	6.08544
							39.336	3.41	7.34	12.952	999999	999999	999999	999999	999999	999999	999999	999999	999999	3.4096	6.09376
							39.603	3.37	7.34	12.955	999999	999999	999999	999999	999999	999999	999999	999999	999999	3.3696	6.09576
							40.555	3.21	7.35	12.98	999999	999999	999999	999999	999999	999999	999999	999999	999999	3.2096	6.11091
							41.286	3.11	7.36	13.002	999999	999999	999999	999999	999999	999999	999999	999999	999999	3.1097	6.12384
							42.066	2.94	7.37	13.017	999999	999999	999999	999999	999999	999999	999999	999999	999999	2.9397	6.13765
							42.567	2.87	7.37	13.034	999999	999999	999999	999999	999999	999999	999999	999999	999999	2.8698	6.14083
							43.5	2.71	7.4	13.081	999999	999999	999999	999999	999999	999999	999999	999999	999999	2.7098	6.17065
							44.01	2.58	7.41	13.112	999999	999999	999999	999999	999999	999999	999999	999999	999999	2.5799	6.18194
							44.59	2.46	7.43	13.151	999999	999999	999999	999999	999999	999999	999999	999999	999999	2.4599	6.20126
							44.764	2.43	7.44	13.166	999999	999999	999999	999999	999999	999999	999999	999999	999999	2.4299	6.21019
							45.17	2.36	7.45	13.191	999999	999999	999999	999999	999999	999999	999999	999999	999999	2.36	6.22035
							47.821	2.27	7.48	13.239	999999	999999	999999	999999	999999	999999	999999	999999	999999	2.27	6.25758
							48.115	2.25	7.49	13.256	999999	999999	999999	999999	999999	999999	999999	999999	999999	2.25	6.26703
							48.579	2.2	7.63	13.497	999999	999999	999999	999999	999999	999999	999999	999999	999999	2.2	6.38102
							49.075	2.2	7.77	13.721	999999	999999	999999	999999	999999	999999	999999	999999	999999	2.2	6.49517
							49.647	2.26	7.9	13.935	999999	999999	999999	999999	999999	999999	999999	999999	999999	2.26	6.60161
							49.845	2.28	8.01	14.109	999999	999999	999999	999999	999999	999999	999999	999999	999999	2.2799	6.69025
							50.188	2.36	8.08	14.221	999999	999999	999999	999999	999999	999999	999999	999999	999999	2.3599	6.74747
Verny03	2150	C	2010-07-25T00:00			54	0.5	21.836	6.37	11.194	999999	999999	999999	999999	999999	999999	999999	999999	999999	21.8359	2.68674
							2.225	21.81	6.37	11.187	999999	999999	999999	999999	999999	999999	999999	999999	999999	21.8096	2.70073
							2.432	21.8	6.37	11.186	999999	999999	999999	999999	999999	999999	999999	999999	999999	21.7996	2.70403
							4.447	21.79	6.37	11.184	999999	999999	999999	999999	999999	999999	999999	999999	999999	21.7893	2.71556
							5.484	21.76	6.37	11.183	999999	999999	999999	999999	999999	999999	999999	999999	999999	21.7591	2.72735
							5.783	21.75	6.37	11.183	999999	999999	999999	999999	999999	999999	999999	999999	999999	21.749	2.73106
							6.801	21.7	6.37	11.178	999999	999999	999999	999999	999999	999999	999999	999999	999999	21.6989	2.74745
							7.828	21.53	6.39	11.212	999999	999999	999999	999999	999999	999999	999999	999999	999999	21.5287	2.80694
							8.914	20.14	6.66	11.651	999999	999999	999999	999999	999999	999999	999999	999999	999999	20.1386	3.33012
							9.29	19.89	6.73	11.749	999999	999999	999999	999999	999999	999999	999999	999999	999999	19.8886	3.43932
							9.805	19.39	6.82	11.903	999999	999999	999999	999999	999999	999999	999999	999999	999999	19.3885	3.61711
							10.886	18.23	6.94	12.083	999999	999999	999999	999999	999999	999999	999999	999999	999999	18.2285	3.95248
							11.218	17.73	6.97	12.126	999999	999999	999999	999999	999999	999999	999999	999999	999999	17.7285	4.07577
							12.089	15.97	6.57	11.478	999999	999999	999999	999999	999999	999999	999999	999999	999999	15.9685	4.10216
							13.104	14.55	6.74	11.755	999999	999999	999999	999999	999999	999999	999999	999999	999999	14.5485	4.4752
							14.083	13.78	7.04	12.239	999999	999999	999999	999999	999999	999999	999999	999999	999999	13.7785	4.82978
							14.451	13.62	7.04	12.236	999999	999999	999999	999999	999999	999999	999999	999999	999999	13.6185	4.85567
							15.135	13.23	6.97	12.122	999999	999999	999999	999999	999999	999999	999999	999999	999999	13.2285	4.8628
							15.942	12.52	6.96	12.121	999999	999999	999999	999999	999999	999999	999999	999999	999999	12.5185	4.95923
							16.314	12.27	6.96	12.113	999999	999999	999999	999999	999999	999999	999999	999999	999999	12.2685	4.99489
							17.507	11.62	7.02	12.219	999999	999999	999999	999999	999999	999999	999999	999999	999999	11.6185	5.13149
							17.986	11.18	7.09	12.339	999999	999999	999999	999999	999999	999999	999999	999999	999999	11.1785	5.24233
