Station;Latitude [degree];Longitude [degree];Date;Time;Depth [m];Temp;Cond;Sal;O2%;O2ppm;pH;Eh;CHL;Turb;SigmaT;SoundV;Bot. Depth [m]
11;54.63333333;19.93166667;11.10.2022;09:02:32.13;5.65;13.219;9.354;6.933;0.5;0.05;9.051;125.2;1.101;22.003;4.7372;1467.95;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:32.20;5.712;13.221;9.358;6.935;0.5;0.05;9.051;125.2;1.136;21.969;4.7392;1467.96;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:32.27;5.772;13.224;9.357;6.934;0.5;0.05;9.051;125.2;1.162;21.976;4.7385;1467.97;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:32.35;5.834;13.225;9.353;6.931;0.5;0.05;9.051;125.2;1.179;21.973;4.7359;1467.97;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:32.42;5.9;13.226;9.356;6.933;0.5;0.05;9.051;125.2;1.189;21.937;4.738;1467.98;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:32.49;5.959;13.227;9.352;6.93;0.5;0.06;9.051;125.2;1.197;21.884;4.7355;1467.98;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:32.57;6.021;13.227;9.353;6.93;0.5;0.05;9.051;125.2;1.193;21.925;4.736;1467.98;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:32.64;6.08;13.227;9.355;6.932;0.5;0.05;9.051;125.2;1.229;21.957;4.7376;1467.98;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:32.73;6.157;13.227;9.359;6.935;0.5;0.05;9.051;125.2;1.308;22.048;4.7405;1467.99;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:32.80;6.218;13.228;9.358;6.935;0.5;0.05;9.051;125.1;1.305;22.062;4.7401;1467.99;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:32.87;6.279;13.228;9.359;6.935;0.5;0.05;9.051;125.2;1.318;22.028;4.7406;1468;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:32.95;6.339;13.229;9.356;6.933;0.5;0.05;9.051;125.2;1.323;22.041;4.7391;1468;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:33.02;6.399;13.229;9.358;6.934;0.5;0.05;9.051;125.2;1.306;22.17;4.7401;1468;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:33.09;6.459;13.23;9.359;6.935;0.5;0.05;9.051;125.2;1.278;22.37;4.7411;1468;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:33.17;6.517;13.23;9.359;6.935;0.5;0.05;9.051;125.2;1.284;22.257;4.7415;1468.01;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:33.24;6.575;13.23;9.36;6.936;0.5;0.05;9.051;125.2;1.292;22.068;4.7423;1468.01;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:33.31;6.635;13.23;9.357;6.933;0.5;0.05;9.051;125.2;1.299;22.027;4.7405;1468.01;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:33.38;6.694;13.231;9.361;6.936;0.5;0.05;9.051;125.1;1.295;21.978;4.7432;1468.01;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:33.46;6.753;13.231;9.364;6.938;0.5;0.05;9.051;125.2;1.31;21.928;4.7451;1468.02;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:33.53;6.808;13.232;9.37;6.943;0.5;0.05;9.051;125.1;1.3;21.965;4.749;1468.03;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:33.60;6.863;13.233;9.374;6.946;0.5;0.05;9.051;125.1;1.289;21.968;4.7513;1468.03;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:33.67;6.921;13.234;9.382;6.952;0.5;0.05;9.051;125.2;1.28;21.883;4.7561;1468.05;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:33.75;6.978;13.235;9.38;6.95;0.5;0.05;9.051;125.1;1.291;21.905;4.7547;1468.05;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:33.84;7.046;13.236;9.381;6.951;0.5;0.05;9.051;125.1;1.284;22.057;4.7557;1468.05;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:33.91;7.108;13.237;9.381;6.951;0.5;0.05;9.051;125.1;1.228;22.135;4.7557;1468.06;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:33.98;7.161;13.238;9.383;6.952;0.5;0.05;9.051;125.1;1.198;22.086;4.7566;1468.07;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:34.06;7.215;13.239;9.382;6.952;0.5;0.05;9.051;125.1;1.196;22.055;4.7563;1468.07;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:34.13;7.269;13.24;9.378;6.948;0.5;0.05;9.051;125.1;1.201;22.005;4.7534;1468.07;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:34.20;7.329;13.241;9.377;6.947;0.5;0.05;9.051;125.1;1.182;21.965;4.7529;1468.07;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:34.27;7.384;13.241;9.381;6.95;0.5;0.05;9.051;125.1;1.219;21.984;4.7555;1468.08;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:34.35;7.439;13.242;9.388;6.956;0.5;0.05;9.051;125.1;1.28;22.005;4.7602;1468.09;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:34.42;7.499;13.242;9.391;6.958;0.5;0.05;9.051;125.1;1.275;21.979;4.7621;1468.09;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:34.49;7.556;13.242;9.387;6.955;0.5;0.05;9.051;125.1;1.271;21.953;4.7599;1468.09;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:34.57;7.612;13.242;9.385;6.953;0.5;0.05;9.051;125.1;1.271;21.835;4.7588;1468.09;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:34.64;7.666;13.243;9.383;6.952;0.5;0.05;9.05;125.1;1.276;21.817;4.7578;1468.09;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:34.71;7.721;13.243;9.385;6.953;0.5;0.05;9.05;125.1;1.268;21.849;4.7591;1468.1;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:34.78;7.769;13.244;9.387;6.955;0.5;0.05;9.05;125.1;1.282;21.892;4.7604;1468.1;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:34.87;7.846;13.244;9.388;6.955;0.5;0.05;9.05;125.1;1.361;22.034;4.7613;1468.1;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:34.95;7.902;13.244;9.394;6.96;0.5;0.05;9.05;125.1;1.356;22.048;4.7649;1468.11;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:35.04;7.937;13.245;9.393;6.959;0.5;0.05;9.05;125.1;1.316;22.051;4.7647;1468.11;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:35.11;8.012;13.245;9.401;6.966;0.5;0.05;9.05;125.1;1.257;22.015;4.7698;1468.12;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:35.18;8.062;13.246;9.407;6.97;0.5;0.05;9.05;125;1.243;22.082;4.7734;1468.13;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:35.26;8.12;13.246;9.415;6.976;0.5;0.05;9.05;125;1.257;22.168;4.7783;1468.14;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:35.33;8.17;13.247;9.418;6.979;0.5;0.05;9.05;125;1.279;22.017;4.7802;1468.15;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:35.40;8.225;13.248;9.428;6.986;0.5;0.05;9.05;125;1.26;21.925;4.7861;1468.16;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:35.47;8.289;13.25;9.432;6.989;0.5;0.05;9.05;125;1.234;21.893;4.7886;1468.17;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:35.55;8.335;13.252;9.425;6.983;0.5;0.05;9.049;125;1.213;21.825;4.784;1468.17;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:35.62;8.384;13.254;9.42;6.979;0.5;0.05;9.049;125;1.204;21.866;4.7806;1468.17;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:35.69;8.435;13.256;9.423;6.981;0.5;0.05;9.049;125;1.202;21.879;4.7819;1468.18;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:35.76;8.496;13.258;9.419;6.977;0.5;0.05;9.049;125;1.231;21.845;4.7792;1468.19;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:35.84;8.555;13.26;9.411;6.971;0.5;0.05;9.049;125;1.237;21.873;4.7741;1468.19;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:35.93;8.626;13.261;9.488;7.031;0.5;0.05;9.049;124.9;1.246;21.92;4.8211;1468.27;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:36.00;8.683;13.262;9.518;7.055;0.5;0.05;9.049;125;1.232;22.011;4.8395;1468.3;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:36.08;8.743;13.263;9.515;7.053;0.5;0.05;9.049;125;1.229;22.024;4.8378;1468.3;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:36.15;8.794;13.265;9.531;7.065;0.5;0.05;9.048;124.9;1.213;22.001;4.8473;1468.32;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:36.22;8.854;13.271;9.497;7.037;0.5;0.05;9.047;125;1.231;21.956;4.8248;1468.31;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:36.29;8.908;13.28;9.522;7.055;0.5;0.05;9.047;124.9;1.265;21.946;4.8381;1468.37;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:36.37;8.97;13.287;9.537;7.066;0.5;0.05;9.046;124.9;1.31;21.939;4.8452;1468.41;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:36.44;9.032;13.294;9.538;7.065;0.5;0.05;9.046;124.9;1.358;22.056;4.8442;1468.43;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:36.51;9.078;13.302;9.538;7.064;0.5;0.05;9.045;124.9;1.353;22.175;4.8423;1468.46;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:36.58;9.139;13.309;9.541;7.065;0.5;0.05;9.045;124.9;1.323;22.187;4.8423;1468.49;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:36.66;9.193;13.314;9.541;7.064;0.5;0.05;9.045;124.9;1.298;22.369;4.8411;1468.5;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:36.73;9.247;13.318;9.542;7.064;0.5;0.05;9.045;124.8;1.3;22.687;4.8407;1468.52;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:36.80;9.305;13.322;9.543;7.064;0.5;0.05;9.044;124.9;1.356;22.898;4.8404;1468.53;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:36.87;9.374;13.325;9.543;7.064;0.5;0.05;9.044;124.8;1.352;22.869;4.8401;1468.55;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:36.96;9.448;13.328;9.543;7.063;0.5;0.05;9.044;124.8;1.327;22.785;4.8397;1468.56;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:37.04;9.497;13.329;9.544;7.063;0.5;0.05;9.044;124.8;1.33;22.953;4.8398;1468.56;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:37.11;9.555;13.331;9.543;7.063;0.5;0.05;9.044;124.8;1.315;23.134;4.8392;1468.57;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:37.18;9.611;13.332;9.544;7.063;0.5;0.05;9.044;124.8;1.302;23.116;4.8398;1468.57;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:37.26;9.668;13.334;9.544;7.063;0.5;0.05;9.044;124.8;1.311;22.993;4.8395;1468.58;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:37.33;9.721;13.334;9.543;7.062;0.5;0.05;9.044;124.8;1.351;22.842;4.8392;1468.58;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:37.40;9.78;13.334;9.543;7.062;0.5;0.05;9.044;124.8;1.373;22.801;4.8393;1468.58;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:37.47;9.835;13.335;9.543;7.062;0.5;0.05;9.044;124.8;1.36;22.862;4.8392;1468.59;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:37.55;9.889;13.336;9.543;7.062;0.5;0.05;9.044;124.7;1.352;22.803;4.8395;1468.59;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:37.62;9.945;13.336;9.543;7.062;0.5;0.05;9.044;124.8;1.36;22.738;4.8396;1468.59;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:37.69;10.001;13.336;9.543;7.062;0.5;0.05;9.044;124.7;1.377;22.632;4.8398;1468.59;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:37.76;10.066;13.336;9.543;7.062;0.5;0.05;9.044;124.8;1.391;22.586;4.8402;1468.59;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:37.84;10.122;13.336;9.543;7.062;0.5;0.05;9.044;124.7;1.385;22.668;4.8405;1468.6;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:37.91;10.183;13.336;9.544;7.062;0.5;0.05;9.044;124.7;1.398;22.749;4.8411;1468.6;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:37.98;10.245;13.336;9.544;7.063;0.5;0.05;9.044;124.7;1.404;22.831;4.8415;1468.6;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:38.07;10.326;13.336;9.543;7.062;0.5;0.05;9.044;124.7;1.396;22.962;4.8413;1468.6;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:38.15;10.382;13.337;9.544;7.062;0.5;0.05;9.044;124.7;1.379;23.123;4.8417;1468.6;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:38.22;10.447;13.337;9.547;7.065;0.5;0.05;9.044;124.7;1.359;23.043;4.8441;1468.61;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:38.29;10.506;13.337;9.548;7.065;0.5;0.05;9.044;124.7;1.378;22.806;4.8445;1468.61;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:38.36;10.57;13.338;9.546;7.064;0.5;0.05;9.044;124.7;1.383;22.723;4.844;1468.61;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:38.44;10.628;13.338;9.546;7.063;0.5;0.05;9.044;124.7;1.352;22.689;4.8437;1468.61;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:38.51;10.698;13.338;9.545;7.063;0.5;0.05;9.044;124.7;1.296;22.613;4.8438;1468.61;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:38.58;10.739;13.338;9.545;7.063;0.5;0.05;9.044;124.7;1.281;22.644;4.844;1468.61;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:38.65;10.809;13.338;9.545;7.063;0.5;0.05;9.044;124.7;1.251;22.705;4.8441;1468.61;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:38.73;10.864;13.338;9.546;7.063;0.5;0.05;9.044;124.7;1.257;22.804;4.8448;1468.62;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:38.80;10.913;13.338;9.545;7.063;0.5;0.05;9.045;124.7;1.276;23.049;4.845;1468.62;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:38.87;10.988;13.338;9.546;7.063;0.5;0.05;9.045;124.7;1.268;23.115;4.8454;1468.62;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:38.95;11.046;13.337;9.545;7.063;0.5;0.05;9.044;124.7;1.253;22.988;4.8456;1468.62;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:39.02;11.094;13.338;9.545;7.063;0.5;0.05;9.045;124.7;1.265;22.784;4.8458;1468.62;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:39.11;11.181;13.337;9.545;7.063;0.5;0.05;9.044;124.6;1.264;22.877;4.8464;1468.62;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:39.18;11.232;13.337;9.546;7.063;0.5;0.05;9.044;124.6;1.256;22.906;4.8466;1468.62;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:39.25;11.285;13.337;9.546;7.064;0.5;0.05;9.044;124.6;1.266;23.16;4.847;1468.62;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:39.33;11.345;13.337;9.545;7.063;0.5;0.05;9.044;124.6;1.276;24.206;4.847;1468.62;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:39.40;11.389;13.337;9.546;7.064;0.5;0.05;9.044;124.6;1.28;25.737;4.8477;1468.62;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:39.47;11.45;13.337;9.546;7.063;0.5;0.05;9.044;124.6;1.321;27.391;4.8477;1468.62;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:39.55;11.503;13.337;9.546;7.064;0.5;0.05;9.044;124.6;1.334;28.739;4.848;1468.62;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:39.62;11.565;13.338;9.528;7.049;0.5;0.05;9.044;124.6;1.32;29.703;4.837;1468.61;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:39.69;11.619;13.337;9.502;7.029;0.5;0.05;9.045;124.6;1.317;30.164;4.8217;1468.58;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:39.76;11.683;13.337;9.499;7.027;0.5;0.05;9.045;124.6;1.319;29.909;4.8205;1468.58;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:39.84;11.731;13.336;9.508;7.034;0.5;0.05;9.045;124.6;1.36;28.834;4.8266;1468.59;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:39.91;11.794;13.333;9.527;7.049;0.5;0.05;9.045;124.6;1.367;27.148;4.8391;1468.6;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:39.98;11.858;13.33;9.528;7.051;0.5;0.05;9.046;124.6;1.339;25.51;4.841;1468.59;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:40.05;11.909;13.329;9.523;7.047;0.5;0.05;9.046;124.6;1.296;24.206;4.8384;1468.58;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:40.15;11.974;13.327;9.54;7.061;0.5;0.05;9.046;124.7;1.263;23.209;4.8496;1468.59;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:40.22;12.029;13.326;9.539;7.06;0.5;0.05;9.045;124.6;1.266;22.815;4.8496;1468.59;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:40.29;12.082;13.327;9.545;7.065;0.5;0.05;9.045;124.6;1.281;22.635;4.8532;1468.6;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:40.36;12.135;13.329;9.541;7.061;0.5;0.05;9.045;124.6;1.304;22.637;4.8504;1468.6;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:40.44;12.19;13.33;9.55;7.068;0.5;0.05;9.045;124.6;1.306;22.727;4.8559;1468.62;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:40.51;12.248;13.332;9.548;7.066;0.5;0.05;9.045;124.6;1.298;22.708;4.8544;1468.62;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:40.58;12.296;13.333;9.55;7.068;0.5;0.05;9.045;124.6;1.307;22.707;4.8553;1468.63;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:40.65;12.346;13.335;9.55;7.067;0.5;0.05;9.045;124.6;1.294;22.829;4.8551;1468.63;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:40.73;12.4;13.336;9.549;7.066;0.5;0.05;9.045;124.6;1.318;22.979;4.8545;1468.64;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:40.80;12.449;13.337;9.549;7.066;0.5;0.05;9.045;124.6;1.335;23.217;4.8545;1468.64;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:40.87;12.495;13.337;9.55;7.067;0.5;0.05;9.045;124.6;1.32;23.513;4.855;1468.64;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:40.95;12.552;13.337;9.55;7.067;0.5;0.05;9.045;124.6;1.3;23.992;4.8553;1468.64;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:41.02;12.608;13.338;9.55;7.067;0.5;0.05;9.045;124.6;1.262;24.231;4.8554;1468.65;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:41.09;12.651;13.338;9.551;7.068;0.5;0.05;9.045;124.6;1.257;24.322;4.8564;1468.65;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:41.18;12.716;13.338;9.551;7.068;0.5;0.05;9.045;124.5;1.279;24.798;4.8566;1468.65;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:41.25;12.769;13.338;9.551;7.067;0.5;0.05;9.045;124.5;1.258;24.779;4.8566;1468.65;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:41.32;12.819;13.339;9.551;7.068;0.5;0.05;9.045;124.6;1.244;24.439;4.857;1468.66;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:41.40;12.869;13.339;9.551;7.067;0.5;0.05;9.045;124.5;1.232;24.053;4.8572;1468.66;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:41.47;12.916;13.339;9.552;7.068;0.5;0.05;9.045;124.6;1.218;23.71;4.8576;1468.66;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:41.54;12.971;13.339;9.552;7.068;0.5;0.05;9.045;124.6;1.2;23.577;4.8578;1468.66;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:41.61;13.018;13.34;9.553;7.069;0.5;0.05;9.045;124.6;1.193;23.343;4.8588;1468.66;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:41.69;13.064;13.34;9.553;7.069;0.5;0.05;9.045;124.6;1.19;23.224;4.859;1468.66;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:41.76;13.115;13.34;9.552;7.068;0.5;0.05;9.045;124.6;1.174;23.093;4.8585;1468.67;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:41.83;13.162;13.34;9.552;7.067;0.5;0.05;9.044;124.6;1.151;22.963;4.8583;1468.67;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:41.90;13.213;13.34;9.551;7.067;0.5;0.05;9.045;124.6;1.151;22.901;4.8583;1468.67;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:41.98;13.269;13.341;9.551;7.067;0.5;0.05;9.045;124.5;1.175;22.846;4.8584;1468.67;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:42.05;13.305;13.34;9.551;7.067;0.5;0.05;9.045;124.6;1.181;22.794;4.8585;1468.67;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:42.12;13.362;13.341;9.551;7.067;0.5;0.05;9.045;124.6;1.17;22.742;4.8587;1468.67;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:42.21;13.424;13.34;9.551;7.067;0.5;0.05;9.045;124.6;1.155;22.706;4.8595;1468.67;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:42.28;13.472;13.341;9.55;7.066;0.5;0.05;9.045;124.6;1.156;22.723;4.8586;1468.67;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:42.36;13.528;13.34;9.55;7.066;0.5;0.05;9.045;124.6;1.148;22.983;4.8589;1468.67;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:42.43;13.58;13.34;9.548;7.065;0.5;0.05;9.045;124.7;1.144;23.486;4.8582;1468.67;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:42.50;13.638;13.34;9.548;7.064;0.5;0.05;9.045;124.6;1.145;24.023;4.8581;1468.67;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:42.57;13.688;13.339;9.546;7.063;0.5;0.05;9.045;124.6;1.154;24.479;4.8578;1468.67;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:42.64;13.742;13.339;9.547;7.064;0.6;0.06;9.045;124.7;1.182;24.557;4.8585;1468.67;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:42.72;13.799;13.338;9.544;7.062;0.6;0.06;9.045;124.6;1.232;24.115;4.8572;1468.66;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:42.79;13.854;13.337;9.543;7.061;0.6;0.06;9.045;124.7;1.271;23.694;4.857;1468.66;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:42.86;13.904;13.336;9.543;7.061;0.6;0.06;9.045;124.7;1.293;23.319;4.8575;1468.66;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:42.94;13.963;13.336;9.543;7.061;0.6;0.06;9.045;124.7;1.302;23.127;4.858;1468.66;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:43.01;14.008;13.335;9.544;7.062;0.6;0.06;9.045;124.7;1.303;23.104;4.8588;1468.65;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:43.08;14.058;13.335;9.541;7.06;0.6;0.06;9.045;124.7;1.3;23.167;4.8571;1468.65;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:43.15;14.113;13.334;9.54;7.059;0.5;0.05;9.045;124.7;1.3;23.148;4.8575;1468.65;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:43.23;14.162;13.334;9.542;7.061;0.5;0.05;9.045;124.8;1.309;23.173;4.8588;1468.65;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:43.32;14.232;13.333;9.541;7.061;0.5;0.05;9.045;124.7;1.304;22.964;4.8591;1468.65;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:43.39;14.283;13.333;9.542;7.061;0.5;0.05;9.045;124.8;1.291;23.042;4.8598;1468.65;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:43.46;14.333;13.333;9.541;7.06;0.5;0.05;9.045;124.8;1.281;23.049;4.8594;1468.65;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:43.54;14.382;13.333;9.541;7.061;0.5;0.05;9.045;124.8;1.284;23.07;4.8597;1468.65;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:43.61;14.427;13.334;9.54;7.059;0.5;0.05;9.045;124.8;1.29;22.989;4.8589;1468.65;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:43.68;14.485;13.333;9.539;7.058;0.5;0.05;9.045;124.8;1.293;22.815;4.8585;1468.65;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:43.75;14.532;13.332;9.539;7.059;0.5;0.05;9.045;124.8;1.281;22.606;4.859;1468.65;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:43.83;14.574;13.333;9.535;7.056;0.5;0.05;9.045;124.8;1.312;22.618;4.857;1468.65;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:43.90;14.632;13.332;9.536;7.056;0.5;0.05;9.045;124.8;1.329;22.617;4.8576;1468.65;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:43.97;14.689;13.331;9.534;7.055;0.5;0.05;9.045;124.8;1.301;22.67;4.857;1468.64;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:44.04;14.738;13.33;9.534;7.055;0.5;0.05;9.045;124.8;1.275;22.56;4.8575;1468.64;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:44.12;14.792;13.33;9.534;7.056;0.5;0.05;9.045;124.8;1.271;22.555;4.8583;1468.64;14.842
11;54.63333333;19.93166667;11.10.2022;09:02:44.19;14.842;13.329;9.534;7.055;0.5;0.05;9.045;124.5;1.276;22.898;4.8584;1468.64;14.842
12;54.63666667;19.98333333;11.10.2022;09:08:44.10;0.153;12.371;7.823;5.85;0.1;0.01;9.072;117;-0.351;13.261;3.9943;1463.49;11.071
12;54.63666667;19.98333333;11.10.2022;09:08:44.18;0.192;12.387;7.822;5.847;0.1;0.01;9.086;117.1;-0.063;12.953;3.9901;1463.55;11.071
12;54.63666667;19.98333333;11.10.2022;09:08:44.25;0.23;12.407;7.822;5.844;0.2;0.02;9.092;117;-0.088;18.506;3.9854;1463.61;11.071
12;54.63666667;19.98333333;11.10.2022;09:08:44.32;0.261;12.423;7.823;5.842;0.2;0.02;9.096;117;-0.129;25.077;3.9818;1463.67;11.071
